Unnamed: 0,Wiki_ID,Movie_ID,title,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,Year,BoxOfficeStandardize,budget,Net_revenue,rating,BoxOfficeRank,RatingRank,SuccessMetric
22942,3826817,/m/0b1zvk,Far Cry,2008-10-02,753264.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0345h"": ""Germany"", ""/m/0d060g"": ""Canada"", ""/m/059j2"": ""Netherlands""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action""}",2008,0.000267143479881,30000000.0,-29246736.0,3.1500000000000004,0.04021075984470327,0.011161991986262164,0.02568637591548272
22947,14037329,/m/03crr54,Fireproof,2008-08,33473297.0,122.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04p5fxn"": ""Christian film"", ""/m/0219x_"": ""Indie"", ""/m/0hj3nbk"": ""Marriage Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",2008,0.0120273571824734,500000.0,32973297.0,6.7,0.4841930116472546,0.659988551803091,0.5720907817251728
22950,2916428,/m/08ccvt,Day of the Dead 2: Contagium,2005-10-18,,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0jb4p32"": ""Zombie Film"", ""/m/03npn"": ""Horror""}",2005,,9000000.0,,2.75,,0.004674680404502958,
22955,2903396,/m/08bgt3,Pulse,2006-08-11,29907685.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02b5_l"": ""Teen""}",2006,0.010745807157737,38000000.0,-8092315.0,4.85,0.4584026622296173,0.08738790307193284,0.27289528265077506
22956,1190594,/m/04fyc2,Hide and Seek,2005-01-27,122650962.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02hmvc"": ""Short Film"", ""/m/02n4kr"": ""Mystery"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller""}",2005,0.0440795375057083,25000000.0,97650962.0,6.0,0.7850804215196894,0.3644342682694142,0.5747573448945518
22972,18376449,/m/04y9kd6,Salute,2008-07-17,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0jtdp"": ""Documentary""}",2008,,1949120.0,,6.449999999999999,,0.5458881892768556,
22984,23114809,/m/064lxnj,Main Street,2010-10-21,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama""}",2010,,10000000.0,,4.15,,0.03758824651784011,
23038,5206156,/m/0d7svf,The Bonfire of the Vanities,1990-12-21,15691192.0,125.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0vgkd"": ""Black comedy"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",1990,0.0056361241760172,47000000.0,-31308808.0,5.449999999999999,0.32168607875762617,0.19433314253005152,0.25800961064383887
23040,7094440,/m/0h3w3x,The Hollow,2004-08-25,,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror""}",2004,,900000.0,,5.414032753326509,,0.19137569166189658,
23073,982199,/m/03wh35,Peter Pan,1953-02-05,87404651.0,77.0,"{""/m/02h40lc"": ""English Language"", ""/m/0my5"": ""American Sign Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hcr"": ""Animation"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film""}",1953,0.0314113305516373,4000000.0,83404651.0,7.15,0.7054908485856906,0.8204541118107231,0.7629724801982068
23083,142447,/m/011yn5,As Good as It Gets,1997-12-19,314178011.0,139.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0hn10"": ""LGBT"", ""/m/0clz1b"": ""Slice of life story"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}",1997,0.1129180691192579,50000000.0,264178011.0,7.449999999999999,0.93732667775929,0.8983018507918337,0.9178142642755618
23088,946305,/m/03sb0b,What About Bob?,1991-05-17,,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z4y"": ""Comedy""}",1991,,35000000.0,,6.85,,0.7153215035298607,
23091,2322629,/m/073r4f,Baby Geniuses,1999-03-12,36450736.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",1999,0.0130975064371039,12000000.0,24450736.0,2.95,0.5066555740432612,0.007059721427208548,0.2568576477352349
23114,3643855,/m/09rvjp,The Bowery,1933,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/087lqx"": ""Pre-Code"", ""/m/02kdv5l"": ""Action""}",1933,,421496.0,,4.9,,0.09463842778095784,
23117,31699282,/m/0bs2_p7,Dead Awake,2010-12-03,,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0219x_"": ""Indie"", ""/m/0fdjb"": ""Supernatural"", ""/m/02n4kr"": ""Mystery"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",2010,,3500000.0,,4.4,,0.05266170578133944,
23141,1952159,/m/068h4t,The Spanish Prisoner,1997-09-08,,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/04btyz"": ""Heist"", ""/m/0219x_"": ""Indie"", ""/m/02n4kr"": ""Mystery"", ""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller""}",1997,,10000000.0,,7.15,,0.8204541118107231,
23162,2470904,/m/07gb81,28 Days,2000-02-08,62198945.0,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3mry"": ""Addiction Drama""}",2000,0.022351911538071,43000000.0,19198945.0,6.05,0.6311702717692734,0.3784583094829231,0.5048142906260983
23178,213270,/m/01f7jt,Back to the Future Part II,1989-11-20,331950002.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/07s2s"": ""Time travel"", ""/m/0hqxf"": ""Family Film"", ""/m/0cq23f0"": ""Sci-Fi Adventure"", ""/m/09kqc"": ""Humour""}",1989,0.1193056669581888,40000000.0,291950002.0,7.6,0.9439822518025514,0.9318832283915284,0.9379327400970399
23188,11923262,/m/02ry7mk,Brain Dead,1990-01-19,,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/09blyk"": ""Psychological thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}",1990,,2000000.0,,5.85,,0.3081473001335623,
23202,885776,/m/03lrht,The Cable Guy,1996-06-10,102825796.0,96.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hj3nby"": ""Media Satire"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01q03"": ""Cult"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy""}",1996,0.0369539887983042,47000000.0,55825796.0,5.900049677921476,0.7462562396006656,0.3337149398969662,0.5399855897488159
23204,73438,/m/0jqly,Double Indemnity,1944-04-24,5000000.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/02xh1"": ""Film noir""}",1944,0.0017935026647416,927262.0,4072738.0,8.15,0.1523849140321686,0.990650639190994,0.5715177766115813
23211,26834498,/m/0bmfcx0,La Mission,2009-01-19,,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/0219x_"": ""Indie"", ""/m/02h8pkk"": ""Family Drama"", ""/m/0d63kt"": ""Gay"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/07s9rl0"": ""Drama"", ""/m/04tkhfk"": ""Gay Themed""}",2009,,2000000.0,,6.9,,0.7323029956115246,
23235,598397,/m/02t_h3,Shaun of the Dead,2004-03-29,30039392.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0gf28"": ""Parody"", ""/m/06cvj"": ""Romantic comedy"", ""/m/03npn"": ""Horror"", ""/m/094ddt"": ""Doomsday film"", ""/m/01q03"": ""Cult"", ""/m/01z4y"": ""Comedy"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/0vgkd"": ""Black comedy"", ""/m/0hj3n7f"": ""Horror Comedy""}",2004,0.0107931452049244,4000000.0,26039392.0,7.700000000000001,0.4603438713255685,0.9518221713413471,0.7060830213334578
23242,2507687,/m/07jqjx,Oliver Twist,2005-09-11,,128.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/03rjj"": ""Italy"", ""/m/01mjq"": ""Czech Republic"", ""/m/07ssc"": ""United Kingdom""}","{""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/060__y"": ""Film adaptation""}",2005,,50000000.0,,6.75,,0.6777332570120206,
23265,1160412,/m/04cbbz,Rambo III,1988,189015611.0,102.0,"{""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action"", ""/m/082gq"": ""War film""}",1988,0.0679322779518299,63000000.0,126015611.0,5.75,0.8693843594009983,0.27647395535203206,0.5729291573765152
23285,1508868,/m/056tnb,The Serpent and the Rainbow,1988-02-05,19595031.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/0fdjb"": ""Supernatural""}",1988,0.0070392395365828,7000000.0,12595031.0,6.300000000000001,0.3666112035496395,0.4898874260637283,0.42824931480668393
23302,31508731,/m/0glpdgy,Freelancers,2012,,96.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",2012,,11000000.0,,4.7,,0.07384087006296508,
23314,1144172,/m/04b2qn,Sideways,2004-09-13,109502303.0,127.0,"{""/m/0xrg"": ""Armenian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0556j8"": ""Buddy film"", ""/m/04228s"": ""Road movie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}",2004,0.0393536547493396,16000000.0,93502303.0,7.2,0.7603993344425957,0.8384850219423774,0.7994421781924865
23324,12465343,/m/02w79fx,Seven Sinners,1940-10-25,,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",1940,,760000.0,,6.55,,0.5913947719900783,
23333,620034,/m/02xd2b,Predator 2,1990-11-19,57120318.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/0hj3mt0"": ""Alien Film"", ""/m/02kdv5l"": ""Action""}",1990,0.0205265546126744,35000000.0,22120318.0,6.15,0.6103716028840821,0.4241556954779622,0.5172636491810222
23345,709391,/m/034qmv,Around the World in 80 Days,2004-06-13,72178895.0,120.0,"{""/m/064_8sq"": ""French Language"", ""/m/012w70"": ""Cantonese"", ""/m/02hwyss"": ""Turkish Language"", ""/m/02h40lc"": ""English Language"", ""/m/03k50"": ""Hindi Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rt9"": ""Ireland"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/03k9fj"": ""Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/0bj8m2"": ""Children's"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/02l7c8"": ""Romance Film"", ""/m/06www"": ""Steampunk""}",2004,0.0259388988965858,110000000.0,-37821105.0,5.800000000000001,0.6627842484747642,0.2961266933791261,0.4794554709269452
23352,1222408,/m/04jrlg,Shanghai Surprise,1986-08-29,2315683.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/06cvj"": ""Romantic comedy"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",1986,0.0008287071351802,17000000.0,-14684317.0,3.1,0.09068219633943428,0.009540164090822362,0.05011118021512832
23367,657446,/m/0309c5,Liar Liar,1997-03-21,302710615.0,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/09q17"": ""Slapstick"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3n0k"": ""Domestic Comedy""}",1997,0.1087964648539977,45000000.0,257710615.0,6.65,0.9328896283971159,0.6349933218851365,0.7839414751411262
23372,1006993,/m/03ynx1,Simply Irresistible,1999-02-05,4389989.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy""}",1999,0.0015742528943966,6000000.0,-1610011.0,5.35,0.1403216860787576,0.1728677733257012,0.1565947297022294
23419,4195529,/m/0bpbgy,Roommates,1995-03-03,12096881.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",1995,0.0043442591747326,22000000.0,-9903119.0,6.4,0.2726012201885746,0.5297653119633657,0.40118326607597016
23424,948548,/m/03sjgd,Clash of the Titans,1981-06-12,41000000.0,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/06qln"": ""Stop motion"", ""/m/04xvh5"": ""Costume drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/0h9qh"": ""Monster"", ""/m/0hqxf"": ""Family Film"", ""/m/02l7c8"": ""Romance Film""}",1981,0.0147326000456436,15000000.0,26000000.0,6.85,0.5348031059345535,0.7153215035298607,0.625062304732207
23429,637187,/m/02z9fb,Beyond Borders,2003-10-24,,127.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",2003,,35000000.0,,6.550000000000001,,0.6009349360809005,
23433,1506960,/m/056p3k,Get Over It,2001-03-09,19900366.0,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/09tvt3"": ""School story"", ""/m/0d63kt"": ""Gay"", ""/m/04t36"": ""Musical"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/01z4y"": ""Comedy"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/02l7c8"": ""Romance Film"", ""/m/02b5_l"": ""Teen""}",2001,0.0071489828504383,10000000.0,9900366.0,5.6,0.37104825291181365,0.2346880366342301,0.3028681447730219
23441,5079650,/m/0d1s52,Bean,1997-07-03,251212670.0,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0hqxf"": ""Family Film"", ""/m/06qm3"": ""Screwball comedy"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",1997,0.0902871058186829,18000000.0,233212670.0,6.4,0.9115363283416528,0.5297653119633657,0.7206508201525093
23475,1735236,/m/05s14k,Deuce Bigalow: Male Gigolo,1999-12-02,92938755.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0bbc17"": ""Gross out"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/01jw2w"": ""Gross-out film"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",1999,0.0334003947341939,17000000.0,75938755.0,5.550000000000001,0.7196339434276207,0.22543407746613242,0.47253401044687654
23491,2969247,/m/08gsvw,Quantum of Solace,2008-10-29,591700000.0,107.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}",2008,0.2126648480362748,200000000.0,391700000.0,6.3,0.9833610648918469,0.47996565540927305,0.73166336015056
23507,165330,/m/01608r,The Black Stallion,1979-10-13,37799643.0,118.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/0hqxf"": ""Family Film""}",1979,0.0135823297435144,2700000.0,35099643.0,7.2,0.5135884636716583,0.8384850219423774,0.6760367428070179
23522,1331578,/m/04tchc,White Noise,2005-01-07,91196419.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0fdjb"": ""Supernatural""}",2005,0.032774165423798,10000000.0,81196419.0,5.55,0.7146422628951747,0.219709979011639,0.4671761209534069
23526,1608670,/m/05gb9z,Frailty,2001-11-17,17423030.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rjj"": ""Italy"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller""}",2001,0.0062585803018491,11000000.0,6423030.0,7.1000000000000005,0.34137548530227396,0.8112955542835337,0.5763355197929039
23531,618929,/m/02x8fs,Ghostbusters II,1989-06-16,215394738.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/0fdjb"": ""Supernatural"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/06nbt"": ""Satire"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",1989,0.077413447203946,37000000.0,178394738.0,6.449522421008261,0.8899057127010538,0.5411181072314444,0.715511909966249
23534,670226,/m/031gmx,The Chronicles of Riddick,2004-06-03,107212751.0,134.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",2004,0.038530745408044,105000000.0,2212751.0,6.449999999999999,0.7551303383250139,0.5458881892768556,0.6505092638009347
23547,4167411,/m/0bmssv,Night at the Museum,2006-12-17,574480841.0,108.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",2006,0.2064759487274349,110000000.0,464480841.0,6.45,0.9819744869661675,0.5548559435222286,0.7684152152441981
23578,12580152,/m/02wwmhc,The Rum Diary,2011-10-13,23947544.0,120.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}",2011,0.0086036170243229,45000000.0,-21052456.0,5.85,0.4104270660011093,0.3081473001335623,0.35928718306733576
23584,3556701,/m/09lc0j,Grizzly,1976,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06vxwl5"": ""Natural horror films"", ""/m/0qdzd"": ""B-movie"", ""/m/03npn"": ""Horror""}",1976,,750000.0,,5.050000000000001,,0.11867964128983019,
23586,3303352,/m/094fgb,Crimewave,1985,,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0gf28"": ""Parody"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/06qm3"": ""Screwball comedy"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",1985,,3000000.0,,5.464532916991933,,0.20482732302995613,
31810,6000416,/m/0fj_63,Crime Wave,1985,,,{},"{""/m/0d060g"": ""Canada""}","{""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}",1985,,3000000.0,,5.464532916991933,,0.20482732302995613,
23596,2987094,/m/08hxvl,Derailed,2005-11-11,57479076.0,113.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/09blyk"": ""Psychological thriller""}",2005,0.0206554991876238,22000000.0,35479076.0,6.375274431888736,0.6125901275651692,0.5195573363861858,0.5660737319756775
23609,142465,/m/011ysn,The Thin Red Line,1998-12-23,98126565.0,170.0,"{""/m/0jg5_"": ""Tok Pisin Language"", ""/m/0349s"": ""Greek Language"", ""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02m4t"": ""Existentialism"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/082gq"": ""War film""}",1998,0.0352649941448499,52000000.0,46126565.0,7.399975318514569,0.733222407099279,0.8839916046556001,0.8086070058774395
23617,725459,/m/035yn8,The Exorcist,1973-06-19,441071011.0,120.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/04w042"": ""Assyrian Neo-Aramaic Language"", ""/m/0349s"": ""Greek Language"", ""/m/04h9h"": ""Latin Language"", ""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0g9psvk"": ""Demonic child"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01q03"": ""Cult"", ""/m/07s9rl0"": ""Drama"", ""/m/03pgfj"": ""New Hollywood""}",1973,0.1585258714513355,8000000.0,433071011.0,7.8,0.9672767609539656,0.9630795649685174,0.9651781629612415
